Date,Room Type,Adults,Children,Package Code,Currency Code,Amount,Check-in Date,Check-out Date,Room Number,Requests,Stay Duration,Year,Month,Guest Type
2023-01-14,CITY,1.0,0.0,ECM,USD,283.14,2023-01-14,2023-01-15,1021.0,"OTA BOOKING (O9),Breakfast included (B6)",1,2023,1,Solo
2023-01-14,GENR,1.0,0.0,SDC,USD,134.0,2023-01-14,2023-01-17,1031.0,"Valid Rate ID Required (I2),Gold Elite (X1)",3,2023,1,Solo
2023-01-14,GENR,2.0,0.0,BEN,USD,180.0,2023-01-14,2023-01-15,1107.0,No request,1,2023,1,Couple
2023-01-14,TWTW,1.0,0.0,SPE,USD,161.0,2023-01-14,2023-01-27,1124.0,No request,13,2023,1,Solo
2023-01-14,EXEC,2.0,0.0,BMR,USD,31.0,2023-01-14,2023-01-15,1129.0,No request,1,2023,1,Couple
2023-01-14,CITY,2.0,0.0,BMR,USD,31.0,2023-01-14,2023-01-15,1203.0,No request,1,2023,1,Couple
2023-01-14,DKNG,2.0,0.0,SPE,USD,116.0,2023-01-14,2023-01-15,1206.0,No request,1,2023,1,Couple
2023-01-14,GENR,2.0,0.0,BMR,USD,31.0,2023-01-14,2023-01-15,1212.0,No request,1,2023,1,Couple
2023-01-14,DBDB,2.0,0.0,BMR,USD,31.0,2023-01-14,2023-01-15,1222.0,No request,1,2023,1,Couple
2023-01-14,SUIT,2.0,0.0,BEN,USD,185.0,2023-01-14,2023-01-17,1406.0,No request,3,2023,1,Couple
2023-01-14,SUIT,2.0,0.0,SPE,USD,96.0,2023-01-14,2023-01-15,1407.0,No request,1,2023,1,Couple
2023-01-14,SUIT,2.0,0.0,BMR,USD,31.0,2023-01-14,2023-01-16,1507.0,No request,2,2023,1,Couple
2023-01-14,DBDB,2.0,0.0,MIL,USD,220.0,2023-01-14,2023-01-15,1422.0,No request,1,2023,1,Couple
2023-01-14,CITY,2.0,0.0,BMR,USD,31.0,2023-01-14,2023-01-18,1503.0,No request,4,2023,1,Couple
2023-01-14,SUIT,2.0,0.0,BMR,USD,31.0,2023-01-14,2023-01-18,1506.0,No request,4,2023,1,Couple
2023-01-14,SUIT,2.0,0.0,BMR,USD,31.0,2023-01-14,2023-01-16,1507.0,No request,2,2023,1,Couple
2023-01-14,CITY,1.0,0.0,AAA,USD,170.0,2023-01-14,2023-01-22,1521.0,Valid Rate ID Required (I2),8,2023,1,Solo
2023-01-14,DBDB,2.0,0.0,MIL,USD,220.0,2023-01-14,2023-01-15,1522.0,No request,1,2023,1,Couple
2023-01-14,SUIT,2.0,0.0,BEN,USD,180.0,2023-01-14,2023-01-15,1604.0,No request,1,2023,1,Couple
2023-01-14,TWTW,1.0,0.0,SPE,USD,98.0,2023-01-14,2023-01-15,1624.0,No request,1,2023,1,Solo
2023-01-14,GENR,2.0,0.0,BMR,USD,31.0,2023-01-14,2023-01-16,1630.0,No request,2,2023,1,Couple
2023-01-14,SUIT,1.0,0.0,SDC,USD,271.0,2023-01-14,2023-01-30,1705.0,"Valid Rate ID Required (I2),Extra Towels (E6),Titanium Elite (X4),Elite Breakfast (B3),Refrigerator (R4)",16,2023,1,Solo
2023-01-14,DKNG,1.0,0.0,REG,USD,215.0,2023-01-14,2023-01-18,1725.0,"Member (Y1),Member Rate (M5)",4,2023,1,Solo
2023-01-14,DKNG,2.0,0.0,PKG,USD,275.0,2023-01-14,2023-01-15,1802.0,71500,1,2023,1,Couple
2023-01-14,DKNG,2.0,0.0,PKG,USD,275.0,2023-01-14,2023-01-15,1802.0,"Parking (P9),Request Upgrade Please (U1),Breakfast included (B6)",1,2023,1,Couple
2023-01-14,SUIT,2.0,0.0,SDC,USD,143.0,2023-01-14,2023-01-17,1803.0,"Valid Rate ID Required (I2),Titanium Elite (X4)",3,2023,1,Couple
2023-01-14,SUIT,2.0,0.0,BMR,USD,31.0,2023-01-14,2023-01-15,2022.0,No request,1,2023,1,Couple
2023-01-14,SUIT,2.0,0.0,SDC,USD,263.0,2023-01-14,2023-01-16,2023.0,No request,2,2023,1,Couple
2023-01-14,SUIT,1.0,0.0,SDC,USD,143.0,2023-01-14,2023-01-15,2024.0,No request,1,2023,1,Solo
2023-01-14,QUEN,2.0,0.0,BMR,USD,31.0,2023-01-14,2023-01-15,2126.0,No request,1,2023,1,Couple
2023-01-14,GENR,2.0,0.0,BEN,USD,185.0,2023-01-14,2023-01-17,2128.0,"Member (Y1),Member Rate (M5)",3,2023,1,Couple
2023-01-14,EXEC,2.0,0.0,BMR,USD,31.0,2023-01-14,2023-01-15,2129.0,No request,1,2023,1,Couple
2023-01-15,GENR,2.0,0.0,SDC,USD,151.0,2023-01-15,2023-01-17,507.0,"Valid Rate ID Required (I2),Silver Elite (M1)",2,2023,1,Couple
2023-01-15,CITY,2.0,0.0,REG,USD,254.0,2023-01-15,2023-01-16,521.0,"Member (Y1),Member Rate (M5)",1,2023,1,Couple
2023-01-15,DBDB,2.0,0.0,BMR,USD,31.0,2023-01-15,2023-01-16,522.0,No request,1,2023,1,Couple
2023-01-15,TWIN,2.0,0.0,SFB,USD,223.0,2023-01-15,2023-01-18,525.0,"Member (Y1),Breakfast included (B6)",3,2023,1,Couple
2023-01-15,GENR,2.0,0.0,BMR,USD,31.0,2023-01-15,2023-01-16,530.0,No request,1,2023,1,Couple
2023-01-15,GENR,2.0,0.0,CON,USD,81.0,2023-01-15,2023-01-18,531.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2023,1,Couple
2023-01-15,CITY,2.0,0.0,REG,USD,244.0,2023-01-15,2023-01-18,621.0,"Member (Y1),Member Rate (M5)",3,2023,1,Couple
2023-01-15,DBDB,2.0,0.0,SFB,USD,279.0,2023-01-15,2023-01-20,622.0,No request,5,2023,1,Couple
2023-01-15,GENR,2.0,0.0,OTD,USD,161.0,2023-01-15,2023-01-17,707.0,No request,2,2023,1,Couple
2023-01-15,GENR,2.0,0.0,OTD,USD,161.0,2023-01-15,2023-01-17,707.0,No request,2,2023,1,Couple
2023-01-15,QUEN,1.0,0.0,SPE,USD,161.0,2023-01-15,2023-01-27,709.0,No request,12,2023,1,Solo
2023-01-15,GENR,1.0,0.0,SPE,USD,195.0,2023-01-15,2023-01-17,711.0,No request,2,2023,1,Solo
2023-01-15,CITY,2.0,0.0,BEN,USD,185.0,2023-01-15,2023-01-19,803.0,No request,4,2023,1,Couple
2023-01-15,GENR,2.0,0.0,SPE,USD,115.0,2023-01-15,2023-01-16,808.0,No request,1,2023,1,Couple
2023-01-15,QUEN,1.0,0.0,SPE,USD,195.0,2023-01-15,2023-01-17,809.0,No request,2,2023,1,Solo
2023-01-15,CITY,2.0,0.0,REG,USD,254.0,2023-01-15,2023-01-16,903.0,No request,1,2023,1,Couple
2023-01-15,QUEN,1.0,0.0,SPE,USD,161.0,2023-01-15,2023-01-27,909.0,No request,12,2023,1,Solo
2023-01-15,QUEN,1.0,0.0,BMR,USD,31.0,2023-01-15,2023-01-16,914.0,No request,1,2023,1,Solo
2023-01-15,EXEC,2.0,0.0,BMR,USD,31.0,2023-01-15,2023-01-17,929.0,No request,2,2023,1,Couple
2023-01-15,QUEN,1.0,0.0,SPE,USD,195.0,2023-01-15,2023-01-17,1010.0,No request,2,2023,1,Solo
2023-01-15,CITY,1.0,0.0,BMR,USD,31.0,2023-01-15,2023-01-16,1021.0,No request,1,2023,1,Solo
2023-01-15,GENR,2.0,0.0,ADP,USD,159.0,2023-01-15,2023-01-16,1108.0,No request,1,2023,1,Couple
2023-01-15,EXEC,1.0,0.0,BMR,USD,31.0,2023-01-15,2023-01-17,1029.0,No request,2,2023,1,Solo
2023-01-15,VIEW,2.0,0.0,BMR,USD,31.0,2023-01-15,2023-01-18,1102.0,No request,3,2023,1,Couple
2023-01-15,GENR,2.0,0.0,ADP,USD,159.0,2023-01-15,2023-01-16,1108.0,No request,1,2023,1,Couple
2023-01-15,GENR,2.0,0.0,SDC,USD,151.0,2023-01-15,2023-01-17,1111.0,"Valid Rate ID Required (I2),Member (Y1),Extra Foam Pillows (Y2)",2,2023,1,Couple
2023-01-15,CITY,1.0,0.0,SPE,USD,229.0,2023-01-15,2023-01-17,1121.0,No request,2,2023,1,Solo
2023-01-15,EXEC,1.0,0.0,PKG,USD,210.0,2023-01-15,2023-01-18,1129.0,No request,3,2023,1,Solo
2023-01-15,CITY,1.0,0.0,BEN,USD,195.0,2023-01-15,2023-01-18,1203.0,"Split reservation (S5),Member Rate (M5)",3,2023,1,Solo
2023-01-15,QUEN,2.0,0.0,BMR,USD,31.0,2023-01-15,2023-01-17,1210.0,No request,2,2023,1,Couple
2023-01-15,GENR,2.0,0.0,BMR,USD,31.0,2023-01-15,2023-01-16,1212.0,No request,1,2023,1,Couple
2023-01-15,DBDB,1.0,0.0,SFB,USD,194.0,2023-01-15,2023-01-21,1222.0,"Member (Y1),Member Rate (M5),Breakfast included (B6)",6,2023,1,Solo
2023-01-15,TWTW,2.0,0.0,SDC,USD,169.0,2023-01-15,2023-01-17,1224.0,"Valid Rate ID Required (I2),Extra Towels (E6),Member (Y1)",2,2023,1,Couple
2023-01-15,EXEC,2.0,0.0,BMR,USD,31.0,2023-01-15,2023-01-17,1229.0,No request,2,2023,1,Couple
2023-01-15,SUIT,2.0,0.0,SPE,USD,96.0,2023-01-15,2023-01-16,1407.0,No request,1,2023,1,Couple
2023-01-15,CITY,1.0,0.0,REG,USD,215.0,2023-01-15,2023-01-20,1421.0,No request,5,2023,1,Solo
2023-01-15,DBDB,2.0,0.0,BEN,USD,199.0,2023-01-15,2023-01-17,1422.0,No request,2,2023,1,Couple
2023-01-15,TWTW,1.0,0.0,ADP,USD,141.75,2023-01-15,2023-01-19,1424.0,No request,4,2023,1,Solo
2023-01-15,GENR,2.0,0.0,SDC,USD,151.0,2023-01-15,2023-01-17,1430.0,"Valid Rate ID Required (I2),Member (Y1)",2,2023,1,Couple
2023-01-15,SUIT,2.0,0.0,BMR,USD,31.0,2023-01-15,2023-01-16,1511.0,No request,1,2023,1,Couple
2023-01-15,DBDB,2.0,0.0,BMR,USD,31.0,2023-01-15,2023-01-18,1522.0,No request,3,2023,1,Couple
2023-01-15,SUIT,1.0,0.0,SPE,USD,193.0,2023-01-15,2023-02-02,1601.0,No request,18,2023,1,Solo
2023-01-15,SUIT,2.0,0.0,REG,USD,332.0,2023-01-15,2023-01-16,1603.0,"Member (Y1),Member Rate (M5)",1,2023,1,Couple
2023-01-15,SUIT,1.0,0.0,BEN,USD,224.0,2023-01-15,2023-01-18,1604.0,"Titanium Elite (X4),Member Rate (M5)",3,2023,1,Solo
2023-01-15,EXEC,1.0,0.0,SDC,USD,151.0,2023-01-15,2023-01-17,1629.0,No request,2,2023,1,Solo
2023-01-15,GENR,2.0,0.0,CON,USD,81.0,2023-01-15,2023-01-19,1631.0,Member (MRD),4,2023,1,Couple
2023-01-15,GENR,2.0,0.0,CON,USD,81.0,2023-01-15,2023-01-19,1631.0,,4,2023,1,Couple
2023-01-15,DBDB,2.0,0.0,BEN,USD,185.0,2023-01-15,2023-01-17,1722.0,"Ambassador Elite (X5),Member Rate (M5)",2,2023,1,Couple
2023-01-15,GENR,2.0,0.0,CON,USD,81.0,2023-01-15,2023-01-18,1723.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2023,1,Couple
2023-01-15,SUIT,2.0,0.0,REG,USD,284.0,2023-01-15,2023-03-11,1804.0,"Extra Towels (E6),Ambassador Elite (X5),Member Rate (M5),Elite Breakfast (B3)",55,2023,1,Couple
2023-01-15,TWTW,1.0,0.0,BEN,USD,195.0,2023-01-15,2023-01-18,1824.0,"Member (Y1),Member Rate (M5)",3,2023,1,Solo
2023-01-15,GENR,2.0,0.0,CON,USD,81.0,2023-01-15,2023-01-18,1827.0,"Sign room and tax only (S4),Breakfast included (B6)",3,2023,1,Couple
2023-01-15,EXEC,2.0,0.0,BMR,USD,31.0,2023-01-15,2023-01-17,1829.0,No request,2,2023,1,Couple
2023-01-15,SUIT,2.0,0.0,BMR,USD,31.0,2023-01-15,2023-01-17,2022.0,No request,2,2023,1,Couple
2023-01-15,SUIT,2.0,0.0,SPE,USD,176.0,2023-01-15,2023-01-17,1925.0,No request,2,2023,1,Couple
2023-01-15,SUIT,1.0,0.0,BEN,USD,215.0,2023-01-15,2023-01-16,2021.0,No request,1,2023,1,Solo
2023-01-15,GENR,2.0,0.0,BMR,USD,31.0,2023-01-15,2023-01-18,2123.0,No request,3,2023,1,Couple
2023-01-15,SUIT,2.0,0.0,BMR,USD,31.0,2023-01-15,2023-01-17,2022.0,No request,2,2023,1,Couple
2023-01-15,SUIT,2.0,0.0,SDC,USD,167.0,2023-01-15,2023-01-16,2024.0,"Valid Rate ID Required (I2),Titanium Elite (X4)",1,2023,1,Couple
2023-01-15,SUIT,2.0,0.0,SDC,USD,151.0,2023-01-15,2023-01-16,2025.0,"Valid Rate ID Required (I2),Titanium Elite (X4),Extra Feather Pillows (V9),Elite Breakfast (B3)",1,2023,1,Couple
2023-01-15,SUIT,1.0,0.0,BEN,USD,195.0,2023-01-15,2023-01-18,2026.0,"Split reservation (S5),Member Rate (M5),Extra Feather Pillows (V9)",3,2023,1,Solo
2023-01-15,SUIT,2.0,0.0,REG,USD,283.0,2023-01-15,2023-01-18,2027.0,"Ambassador Elite (X5),Member Rate (M5)",3,2023,1,Couple
2023-01-15,GENR,2.0,0.0,BMR,USD,31.0,2023-01-15,2023-01-18,2123.0,No request,3,2023,1,Couple
2023-01-15,GENR,2.0,0.0,BMR,USD,31.0,2023-01-15,2023-01-18,2123.0,No request,3,2023,1,Couple
2023-01-15,TWIN,2.0,0.0,BMR,USD,31.0,2023-01-15,2023-01-17,2125.0,No request,2,2023,1,Couple
2023-01-15,EXEC,1.0,0.0,BEN,USD,195.0,2023-01-15,2023-01-18,2129.0,"Extra Towels (E6),Titanium Elite (X4),Member Rate (M5)",3,2023,1,Solo
2023-01-16,GENR,1.0,0.0,SFB,USD,204.0,2023-01-16,2023-01-17,411.0,Breakfast included (B6),1,2023,1,Solo
2023-01-16,GENR,2.0,0.0,SPE,USD,125.0,2023-01-16,2023-01-18,412.0,No request,2,2023,1,Couple
2023-01-16,QUEN,1.0,0.0,ECM,USD,204.0,2023-01-16,2023-01-20,505.0,"OTA BOOKING (O9),Breakfast included (B6)",4,2023,1,Solo
2023-01-16,GENR,2.0,0.0,BMR,USD,31.0,2023-01-16,2023-01-18,511.0,No request,2,2023,1,Couple
2023-01-16,DBDB,2.0,0.0,BMR,USD,31.0,2023-01-16,2023-01-17,522.0,No request,1,2023,1,Couple
2023-01-16,GENR,2.0,0.0,BMR,USD,31.0,2023-01-16,2023-01-17,526.0,No request,1,2023,1,Couple
2023-01-16,EXEC,1.0,0.0,BEN,USD,195.0,2023-01-16,2023-01-18,529.0,"Extra Towels (E6),Titanium Elite (X4),Member Rate (M5),Nightly Upgrade Award (N2),Extra Feather Pillows (V9)",2,2023,1,Solo
2023-01-16,GENR,2.0,0.0,SDC,USD,151.0,2023-01-16,2023-01-17,611.0,"Valid Rate ID Required (I2),Gold Elite (X1)",1,2023,1,Couple
2023-01-16,GENR,1.0,0.0,SPE,USD,112.0,2023-01-16,2023-01-19,627.0,No request,3,2023,1,Solo
2023-01-16,GENR,2.0,0.0,BMR,USD,31.0,2023-01-16,2023-01-18,730.0,No request,2,2023,1,Couple
2023-01-16,CITY,1.0,0.0,REG,USD,215.0,2023-01-16,2023-01-19,821.0,"Extra Towels (E6),Member Rate (M5),Foam Pillows (F2)",3,2023,1,Solo
2023-01-16,DBDB,2.0,0.0,BMR,USD,31.0,2023-01-16,2023-01-18,822.0,No request,2,2023,1,Couple
2023-01-16,CITY,2.0,0.0,SFB,USD,269.0,2023-01-16,2023-01-17,903.0,Breakfast included (B6),1,2023,1,Couple
2023-01-16,GENR,1.0,0.0,SFB,USD,200.0,2023-01-16,2023-01-20,907.0,No request,4,2023,1,Solo
2023-01-16,GENR,1.0,0.0,BEN,USD,224.0,2023-01-16,2023-01-18,908.0,"Split reservation (S5),Member Rate (M5)",2,2023,1,Solo
2023-01-16,GENR,1.0,0.0,BEN,USD,224.0,2023-01-16,2023-01-18,911.0,"Silver Elite (M1),Split reservation (S5),Member Rate (M5)",2,2023,1,Solo
2023-01-16,QUEN,2.0,0.0,BMR,USD,31.0,2023-01-16,2023-01-18,914.0,No request,2,2023,1,Couple
2023-01-16,GENR,1.0,0.0,OTD,USD,99.0,2023-01-16,2023-01-18,930.0,No request,2,2023,1,Solo
2023-01-16,TWTW,1.0,0.0,BEN,USD,195.0,2023-01-16,2023-01-17,1024.0,Member Rate (M5),1,2023,1,Solo
2023-01-16,GENR,1.0,0.0,BMR,USD,31.0,2023-01-16,2023-01-17,1107.0,No request,1,2023,1,Solo
2023-01-16,GENR,2.0,0.0,BMR,USD,31.0,2023-01-16,2023-01-18,1108.0,No request,2,2023,1,Couple
2023-01-16,DKNG,2.0,0.0,BMR,USD,31.0,2023-01-16,2023-01-18,1206.0,No request,2,2023,1,Couple
2023-01-16,DBDB,1.0,0.0,AAA,USD,179.0,2023-01-16,2023-01-17,1122.0,"Valid Rate ID Required (I2),Platinum Elite (P6)",1,2023,1,Solo
2023-01-16,GENR,2.0,0.0,BMR,USD,31.0,2023-01-16,2023-01-18,1131.0,28100,2,2023,1,Couple
2023-01-16,GENR,2.0,0.0,BMR,USD,31.0,2023-01-16,2023-01-18,1131.0,No request,2,2023,1,Couple
2023-01-16,DKNG,2.0,0.0,BMR,USD,31.0,2023-01-16,2023-01-18,1206.0,No request,2,2023,1,Couple
2023-01-16,CITY,1.0,0.0,AAA,USD,179.0,2023-01-16,2023-01-18,1221.0,No request,2,2023,1,Solo
2023-01-16,SUIT,2.0,0.0,SPE,USD,96.0,2023-01-16,2023-01-17,1407.0,No request,1,2023,1,Couple
2023-01-16,SUIT,2.0,0.0,SPE,USD,96.0,2023-01-16,2023-01-21,1411.0,No request,5,2023,1,Couple
2023-01-16,GENR,1.0,0.0,BMR,USD,31.0,2023-01-16,2023-01-17,1423.0,No request,1,2023,1,Solo
2023-01-16,EXEC,2.0,0.0,REG,USD,244.0,2023-01-16,2023-01-18,1429.0,No request,2,2023,1,Couple
2023-01-16,SUIT,1.0,0.0,SFB,USD,229.0,2023-01-16,2023-01-18,1507.0,No request,2,2023,1,Solo
2023-01-16,SUIT,2.0,0.0,BMR,USD,31.0,2023-01-16,2023-01-18,1508.0,No request,2,2023,1,Couple
2023-01-16,SUIT,1.0,0.0,BEN,USD,189.0,2023-01-16,2023-01-19,1511.0,Ambassador Elite (X5),3,2023,1,Solo
2023-01-16,QUEN,1.0,0.0,BEN,USD,195.0,2023-01-16,2023-01-18,1514.0,No request,2,2023,1,Solo
2023-01-16,SUIT,1.0,0.0,BEN,USD,199.0,2023-01-16,2023-01-18,1603.0,No request,2,2023,1,Solo
2023-01-16,DBDB,2.0,0.0,BMR,USD,31.0,2023-01-16,2023-01-17,1622.0,No request,1,2023,1,Couple
2023-01-16,CITY,1.0,0.0,REG,USD,215.0,2023-01-16,2023-01-18,1721.0,71550,2,2023,1,Solo
2023-01-16,CITY,1.0,0.0,REG,USD,215.0,2023-01-16,2023-01-18,1721.0,No request,2,2023,1,Solo
2023-01-16,DBDB,1.0,0.0,BMR,USD,31.0,2023-01-16,2023-01-17,1822.0,No request,1,2023,1,Solo
2023-01-16,GENR,2.0,0.0,BMR,USD,31.0,2023-01-16,2023-01-17,1726.0,No request,1,2023,1,Couple
2023-01-16,EXEC,1.0,0.0,BEN,USD,195.0,2023-01-16,2023-01-18,1729.0,"Titanium Elite (X4),Member Rate (M5),Elite Breakfast (B3)",2,2023,1,Solo
2023-01-16,CITY,1.0,0.0,BEN,USD,185.0,2023-01-16,2023-01-17,1821.0,No request,1,2023,1,Solo
2023-01-16,DBDB,1.0,0.0,BMR,USD,31.0,2023-01-16,2023-01-17,1822.0,No request,1,2023,1,Solo
2023-01-16,GENR,1.0,0.0,PKG,USD,210.0,2023-01-16,2023-01-18,1830.0,Breakfast included (B6),2,2023,1,Solo
2023-01-16,SUIT,1.0,0.0,BEN,USD,189.0,2023-01-16,2023-01-19,1923.0,No request,3,2023,1,Solo
2023-01-16,SUIT,2.0,0.0,BMR,USD,31.0,2023-01-16,2023-01-17,1924.0,No request,1,2023,1,Couple
2023-01-16,SUIT,2.0,0.0,REG,USD,249.0,2023-01-16,2023-01-19,2021.0,No request,3,2023,1,Couple
2023-01-16,SUIT,1.0,0.0,BMR,USD,31.0,2023-01-16,2023-01-18,2023.0,No request,2,2023,1,Solo
2023-01-16,SUIT,2.0,0.0,BMR,USD,31.0,2023-01-16,2023-01-21,2024.0,No request,5,2023,1,Couple
2023-01-16,SUIT,1.0,0.0,BEN,USD,189.0,2023-01-16,2023-01-19,2025.0,Refrigerator (R4),3,2023,1,Solo
2023-01-16,CITY,1.0,0.0,SDC,USD,151.0,2023-01-16,2023-01-24,2121.0,"Valid Rate ID Required (I2),Extra Towels (E6),Ambassador Elite (X5),Foam Pillows (F2)",8,2023,1,Solo
2023-01-16,GENR,1.0,0.0,BEN,USD,195.0,2023-01-16,2023-01-18,2127.0,No request,2,2023,1,Solo
2023-01-17,GENR,2.0,0.0,SDC,USD,143.0,2023-01-17,2023-01-21,407.0,No request,4,2023,1,Couple
2023-01-17,GENR,2.0,0.0,SDC,USD,143.0,2023-01-17,2023-01-21,407.0,No request,4,2023,1,Couple
2023-01-17,QUEN,1.0,0.0,SFB,USD,194.0,2023-01-17,2023-01-20,509.0,"Silver Elite (M1),Breakfast included (B6)",3,2023,1,Solo
2023-01-17,CITY,2.0,0.0,BMR,USD,31.0,2023-01-17,2023-01-18,521.0,No request,1,2023,1,Couple
2023-01-17,GENR,2.0,0.0,BMR,USD,31.0,2023-01-17,2023-01-18,711.0,No request,1,2023,1,Couple
2023-01-17,GENR,2.0,0.0,BEN,USD,185.0,2023-01-17,2023-01-18,808.0,"Member (Y1),Member Rate (M5)",1,2023,1,Couple
2023-01-17,QUEN,1.0,0.0,MAR,USD,79.0,2023-01-17,2023-01-18,809.0,No request,1,2023,1,Solo
2023-01-17,GENR,2.0,0.0,OTD,USD,178.0,2023-01-17,2023-01-24,811.0,"Member (Y1),Breakfast included (B6)",7,2023,1,Couple
2023-01-17,GENR,2.0,0.0,BEN,USD,185.0,2023-01-17,2023-01-18,823.0,"Gold Elite (X1),Member Rate (M5)",1,2023,1,Couple
2023-01-17,TWIN,2.0,1.0,SFB,USD,239.0,2023-01-17,2023-01-19,825.0,71500,2,2023,1,Family
2023-01-17,CITY,2.0,0.0,BEN,USD,175.0,2023-01-17,2023-01-22,903.0,"Titanium Elite (X4),Member Rate (M5)",5,2023,1,Couple
2023-01-17,QUEN,1.0,0.0,SFB,USD,194.0,2023-01-17,2023-01-20,910.0,"Member (Y1),Breakfast included (B6)",3,2023,1,Solo
2023-01-17,DBDB,1.0,0.0,BMR,USD,31.0,2023-01-17,2023-01-18,922.0,No request,1,2023,1,Solo
2023-01-17,TWIN,2.0,0.0,OTD,USD,161.0,2023-01-17,2023-01-18,925.0,No request,1,2023,1,Couple
2023-01-17,TWIN,2.0,0.0,OTD,USD,161.0,2023-01-17,2023-01-18,925.0,No request,1,2023,1,Couple
2023-01-17,EXEC,2.0,0.0,BMR,USD,31.0,2023-01-17,2023-01-18,929.0,No request,1,2023,1,Couple
2023-01-17,CCTA,2.0,0.0,BMR,USD,31.0,2023-01-17,2023-01-18,1002.0,No request,1,2023,1,Couple
2023-01-17,GENR,2.0,0.0,BMR,USD,31.0,2023-01-17,2023-01-19,1007.0,No request,2,2023,1,Couple
2023-01-17,GENR,2.0,0.0,BMR,USD,31.0,2023-01-17,2023-01-21,1008.0,No request,4,2023,1,Couple
2023-01-17,QUEN,1.0,0.0,SFB,USD,224.0,2023-01-17,2023-01-19,1010.0,Breakfast included (B6),2,2023,1,Solo
2023-01-17,GENR,2.0,0.0,BEN,USD,195.0,2023-01-17,2023-01-18,1011.0,No request,1,2023,1,Couple
2023-01-17,EXEC,2.0,0.0,BMR,USD,31.0,2023-01-17,2023-01-19,1029.0,No request,2,2023,1,Couple
2023-01-17,GENR,1.0,0.0,SFB,USD,200.0,2023-01-17,2023-01-19,1031.0,No request,2,2023,1,Solo
2023-01-17,GENR,1.0,0.0,MIL,USD,165.0,2023-01-17,2023-01-19,1107.0,No request,2,2023,1,Solo
2023-01-17,GENR,1.0,0.0,BEN,USD,195.0,2023-01-17,2023-01-18,1111.0,"Silver Elite (M1),Extra Foam Pillows (Y2),Member Rate (M5)",1,2023,1,Solo
2023-01-17,QUEN,1.0,0.0,SFB,USD,234.0,2023-01-17,2023-01-20,1210.0,Breakfast included (B6),3,2023,1,Solo
2023-01-17,GENR,1.0,0.0,BMR,USD,31.0,2023-01-17,2023-01-18,1112.0,No request,1,2023,1,Solo
2023-01-17,CITY,2.0,0.0,BMR,USD,31.0,2023-01-17,2023-01-18,1121.0,No request,1,2023,1,Couple
2023-01-17,DBDB,1.0,0.0,BMR,USD,31.0,2023-01-17,2023-01-18,1122.0,No request,1,2023,1,Solo
2023-01-17,QUEN,1.0,0.0,SFB,USD,234.0,2023-01-17,2023-01-20,1210.0,Breakfast included (B6),3,2023,1,Solo
2023-01-17,EXEC,1.0,0.0,SPE,USD,186.0,2023-01-17,2023-01-20,1229.0,No request,3,2023,1,Solo
2023-01-17,SUIT,2.0,0.0,BMR,USD,31.0,2023-01-17,2023-01-18,1406.0,No request,1,2023,1,Couple
2023-01-17,SUIT,2.0,0.0,SPE,USD,96.0,2023-01-17,2023-01-18,1407.0,No request,1,2023,1,Couple
2023-01-17,DBDB,2.0,0.0,BMR,USD,31.0,2023-01-17,2023-01-18,1422.0,No request,1,2023,1,Couple
2023-01-17,GENR,1.0,0.0,BMR,USD,31.0,2023-01-17,2023-01-18,1423.0,No request,1,2023,1,Solo
2023-01-17,GENR,2.0,0.0,BMR,USD,31.0,2023-01-17,2023-01-18,1430.0,No request,1,2023,1,Couple
2023-01-17,CITY,2.0,0.0,ECM,USD,264.99,2023-01-17,2023-01-18,1502.0,71550,1,2023,1,Couple
2023-01-17,DKNG,2.0,0.0,SDC,USD,151.0,2023-01-17,2023-01-18,1525.0,No request,1,2023,1,Couple
2023-01-17,EXEC,2.0,0.0,BEN,USD,185.0,2023-01-17,2023-01-18,1629.0,No request,1,2023,1,Couple
2023-01-17,CITY,1.0,0.0,BEN,USD,175.0,2023-01-17,2023-01-20,1721.0,No request,3,2023,1,Solo
2023-01-17,GENR,1.0,0.0,SPE,USD,115.0,2023-01-17,2023-02-10,1723.0,71500,24,2023,1,Solo
2023-01-17,GENR,2.0,0.0,SFB,USD,215.0,2023-01-17,2023-01-18,1726.0,"Member Rate (M5),Breakfast included (B6)",1,2023,1,Couple
2023-01-17,SUIT,2.0,0.0,BMR,USD,31.0,2023-01-17,2023-01-18,1803.0,No request,1,2023,1,Couple
2023-01-17,CITY,1.0,0.0,SDC,USD,143.0,2023-01-17,2023-01-20,1821.0,"Valid Rate ID Required (I2),Platinum Elite (P6),Extra Towels (E6)",3,2023,1,Solo
2023-01-17,DKNG,1.0,0.0,SDC,USD,169.0,2023-01-17,2023-01-20,1825.0,Valid Rate ID Required (I2),3,2023,1,Solo
2023-01-17,SUIT,2.0,0.0,BMR,USD,31.0,2023-01-17,2023-01-18,1924.0,No request,1,2023,1,Couple
2023-01-17,SUIT,1.0,0.0,SPE,USD,135.0,2023-01-17,2023-01-20,2022.0,No request,3,2023,1,Solo
2023-01-17,DBDB,2.0,0.0,BMR,USD,31.0,2023-01-17,2023-01-18,2122.0,No request,1,2023,1,Couple
2023-01-17,TWIN,2.0,0.0,SPE,USD,50.0,2023-01-17,2023-01-18,2125.0,No request,1,2023,1,Couple
